Sentence,Sentiment
 who is your fav marvel character to draw.— sam !!.love him so much he's really relaxing to draw for me which is.https//t.co/iTK3VPBicH,neutral
 @narendramodi Congratulations to achieve.great victory ......... hamari puri team ki taraf se aapko dher saari subhkamnaye ....,neutral
 @AkhileshPSingh @BJP4India @RSSorg Jo angrejo ki bibio ke kapde dhoye use chutiye log deshbhakt nehru bolte hain ky.https//t.co/yxvtbb7d3s,neutral
 khuda ke chune hue log hi dusre ka dard chunte hin .... ye har kisi ke bas ki bat nhi ... https//t.co/RtaxGJt1BC,negative
 RT @Ompraka73432358.NoTobaccoDay Sant Rampal Ji Maharaj is acquainted with Mangal Knowledge and millions of families are living free of …,negative
 @RanaAyyub Ye Public hai Sab jaanti hai.You people worked so hard to frame him ran you agenda for more than 15.… https//t.co/HbaiZHHk38,neutral
 @dimpy_dewan @mlkhattar @Rao_InderjitS @RaoNarbir @narendramodi @BJP4India @PMOIndia @AmitShah @rajnathsingh.https//tco/ZhROQW7b4L,neutral
 @TheRealPCB Training big joke haris or imam jab tak team main hain kush nahi ho salta,neutral
 @cjwerleman Kuch nahi hosakta they.never gonna change they just want to Grow hindutva.nothing else meat khaye.… https//t.co/fjYy3Ux5wJ,postive
 Voice Of America ko Khifat ko Samna Twitter pe 86% (5199) Awam ne Mohsin Dawer.Foj.Waziristan se Inkhila.Matalba ko Mustarad kr dia,postive
 Chand Tare Tod Full Video Song.Yes Boss.Shahrukh Khan Juhi Chawla |... https//t.co/Q3AsQmtK9j via @YouTube,postive
 @dna Sudhir Kumar Chaudhary ji main aap ke Madhyam se Modi ji ko kahana chahta Hoon Ki kisano ko to Unka Apna Samma.https//t.co/Kju9B2sQFW,postive
 @Shahidmasooddr Walekum salam have.nice day Allah Taman muskil asan farmae hamesha apko sabit qadam rakhea,neutral
 @Kye_Nasher @HartleyFC Congrats @Kye_Nasher very well deserved aswell .,negative
 @Siitae We can face life together and we can spend my money on the both of us but it.s still MY money,postive
 @AnupamPKher @ShefVaidya Jai Hind ... BHARAT Mahan hai .. Special thanks to @narendramodi_in @NamoINDIAPM.https//t.co/trNLpfDG5r,neutral
 Saori Kimura Sexy Pics All Japan Team and Toray-arrows.High-quality sexy 50pics.https//t.co/gVOdGbwsye,postive
 @ashokepandit @thewire_in abe ooo ... itna hi desh prem tha to accidental prime minister pakistan me kyu release kar.https//t.co/SZFThFShfC,postive
 @adeel_azhar India ki sahi party chal rahi he ... Kya ye khula tazad nahi ... Matlab India ko pura Moqa he.ssri tea.https//t.co/xgq3ohMr5Q,neutral
 RAGINI JI.OPPOSITION KO MEDIA KO BYCOTT KARNA HI HOGA.BJP KI JEET SIRF OR SIRF KUCH MEDIA KE PACHAR KE WAJSE HOY.https//t.co/X0X32569ie,negative
 MNA Mohsin Dawar taken into custody from North Waziristan Hurray.Best news of the day.Eid ka thufa Mohsin Dawar.https//tco/E3BsfCDqBF,neutral
 @BJP4India @narendramodi Modi ji great.or janta ke liye apne kiye waade pr kayam.. or janta ne jo Modi Sarkar.https//t.co/IdhH1gVJyS,neutral
 Mewakili Pihak PPDK Lubok China menerima Sumbangan Daripada En Abd Halim Isa Pengurus Ladang Farm's Best Food Indu.https//tco/L4EwwbLHy5,negative
 @AnwarWatto0 @AyushPratapVer1 @asadkhan471 @TheRealPCB Jhant ki chud koi ek chiz bta jisme tera desh ka rank top pe.https//t.co/sg8kdnOF7o,neutral
 @ANI dilli police ab Chikara ke under hai ulte sidhe kaam mat karna warna ab police teetar bana degi .. https//t.co/l03E7RJCl8,neutral
 @Hanne_o_Saurus.get the intended joke it.s just not funny.Not my sense of humour anyway those crazy kids ??,postive
 @iamdevrana @DipuGudha @manojsharma1579 @Cst1963 @_ garrywalia Tum jaise logi ki vjah se hi to desh gulam tha,neutral
 @Natz_Slays tu to rcb ke grp se he ?? ab purani ho chuki ???? Sone de ab ????,postive
 @MaryamNSharif Aurr Allah ka yahi azab tu uss pay nazal hua hai .. Marty howy apni biwi ko ni daikh saka bety uss.… https//t.co/1wr4LIkJJH,postive
 @kirsmu Hiiiii sweetheart ?????? Sooooo.have some very very ?? interesting energy popping up for you right now lol so.https//t.co/Z6g6MA5W2p,negative
 Nahi Sir Ji Sadhwi Pragya kisike tukro pe chal ke chunao nahi jeeti hain Jan Aadesh ka samman hain SADHWI PRAGYA.https//t.co/53W0tWYEwZ,neutral
 @bluntJaat @babarazam258 Itna aacha khela ki 4s and 6s hi nahi hai ??????,postive
 RT @BHRIGUVANSHAJ @2B7MNb8jnh3f9Ak Vikas to koi bhi party.sal me karke bharat ko US nahi bana sakti 70 sal mena illiteracy poverty unemp …,negative
 @rajeevmish @rajkumarcricket @praveenkumar @Inkhabar Rajeev mishra bda bol rha tha ki ind vs pak match band kro ab dekhte hai ky krta hai tu,negative
 @mubashire_ali @mushtaqminhas Es tarah se Hindu aur Musalman me koi difference nhi hai kyonki dono hi Allah and his.https//tco/H3FBrk5dJD,postive
 HAAAPPPPYYY SWEET 16th ???? it was vv fun.you today !!! Enjoy your daayy naa pakay utang chika ha wa ta ka chika rn.https//tco/e5EaKK9MIj,neutral
 Yeh woh loog hain jinko nawazmafia ki corruption nazar nahi ayi thi inkaay leya gaya qarza nazar nahi ata tha https//t.co/ncCZKWcHql,neutral
 @villageboy_ind @abhisar_sharma Hum tumhari tarah sadko par nikal kar chillate nahin pagalo ki tarah.Tum saale chh.https//t.co/5RPnt8ApHA,negative
 @AnupamPKher Jiyada gyaan mat bato please AK @GautamGambhir is great going,negative
 Corporate slave banne se toh achha hi hai.wo Monk ban gayi Log bekaar hi ????? ho rahe hain.force kar diya ba.https//tco/1lrKhxhqCs,negative
 RT @drama_QueenH Ajj kal mujy lagta mery noti band huy han phr khud ko yaqeen dilana parta koi interact.nai karda paya ??????????????,negative
 @NayakRagini Good Very very Good Mam ye chatu Anchors chatu Media.saal ye sirf or sirf Hindu Muslims ki Gandi.https//tco/JSwk4qYDjM,negative
 @RubikaLiyaquat Pagla gaya hai yeh Baba ... Maa-Baap ki jagah 3rd Bachche ko gunehgar batata hai aur ab yeh ... Modi.https//t.co/OlF77Vx8cS,neutral
 RT @saddamhussain_g Ye ha.PTM ki haqeet.Jo log in.huq me bool rahe han wo Pakistan.dushman han.#WeStandWithPakArmy.PTMkoBANNkaro …,postive
 @RaiWaheedkharl1 @SHABAZGIL Saray noon league kutay bhgori kay media house ki paidawar jinka najaiz bap modi hrami hai,neutral
 @IndiaToday Teri kimat dokodi ki ho gayi ... amit shah will capture telegana soon ... kcr will resign ...,negative
 @Hoorain97 sorry miss.don't no agr kohi tl mention ho saki tu pta chal jya ga otherwise.don't remember,neutral
 @narendramodi Modi ji aapko hardik subhkamnaye aapki jeet per Per ab aapke samne bohot badi chunoti hai Desh ko.… https//tco/5llQC3OuFM,neutral
 Can you recommend anyone for this.Cosmetology job in.Belton MO.Click the link in our bio to see it and more.Hair Stylist at Ulta Beauty,postive
 @RubikaLiyaquat Kaha Gaya sabka sath sabka viswas sabka Vikas 18.muslim hai or mantri.Wah Wah sabhas Desh Badal.… https//t.co/dhJoKwse8G,neutral
 @RindBushra 1/3 Agar Taleem or Sehat pe tawaja nhi du gai tou Baluchistan hakumat ke khilaaf Social media pe bharp.https//t.co/jXV3XTCbWD,postive
 RT @Ajay33604622 @TimesNow @sherryontopp Abe zate chutiye haramkhor @sherryontopp jara to sharm kar ... Aur.maa-Baap ki aulaad he to apan …,negative
 RT @paddypower CONGRATULATIONS to Arsenal Football Club on an absolutely huge night in the club's history.https//t.co/lvYm3SkSIX,postive
 @BeingPrashant96 Bhansali wala kaam nahi aaega bro ab.Gully boy simmba,negative
 Dear @SachinPilot @priyankagandhi sir.want to suggest you.good and better future strategy for congress in.me.https//tco/9HqiHcPzKX,postive
 @jitupatwari @DushyantKumarG9 Usha maha purush se jis ke surname ko uske khud ke bacho ne nahi apnya uski karrotot.https//tco/xXQxXRicvi,postive
 @iiscoDisco Jhoot nahi bol raha yay apni mahnat say PM bana hai or jab ap khud kisi Cheez ko experience kartay ho.… https//t.co/hkLSUc9hCx,neutral
 @AnkushMourya11 @atifgujjar302 @GAUAHAR_KHAN Fat gyi hoti to kalbushan ko bhi chor deta ???????? dil behlane.liye khayal acha hai ghalib,neutral
 RT @jjanggboomm MY BABYYY LOOKKS SO HANDSOME UHH.COULDN'T EXPRESS THIS EXCITEMENT BY WORDS https//t.co/d6QXyhhgyK,neutral
 @maitri_xx @BeingSalmanKhan Mai dil se duaa karta Hu aap aane Wali Bharat movie super hit ho,neutral
 RT @iamamirofficial Badshah.Zaheer Abbas Khan.Cricket World Cup 2019 Song Pakistan https//tco/HaMoKpvGgf via @YouTube,postive
 @mani_410 @Iamben27 SA sabhi WC me semi final toh khelti but iss baar toh vo bhi nahi hoga.BB11 ke time kisko predict kiya tha.Hina ?,negative
 @VANNILATAE @confusedarmy_@kavyatrivedi9 BC YEH SAFEDI 24-27 PE CHILLA RAHE HAIN saala yeh temp.Is like jannat for us .....,negative
 @Atheist_Krishna @narendramodi Uska toh ceremony iss janam me nahi aayega Koi faida nahi hai Aabhi se jogiji ke.… https//tco/MafNvk5uyc,negative
 Best of luck sir lots of love jai hind vande matram Bharat mata ki jai ???????? https//tco/bjBRtbZ9ff,negative
 RT @jackshite4 @Doc_07_is maa ke love day.mazaar banegi kutte mutenge,neutral
 @Darwish456 @Sonia_khani @PtmBasir @Maiwand_Afghan1 @AfridiMehreen @MazloomAfridi3 @TanhaHashmi1 Tum per lanat ye to Asli pukhtoon hien .,negative
 @CarryMinati @YouTubeIndia It came on trending no2.Lekin saale madarchodo ne fir hatadi .,neutral
 @BearGrylls @narendramodi @ImranKhanPTI Sir do Visit my place in India.Bet Even You Can't Survive My Mess Food ??,negative
 @MonaAlamm Mona mam India ke koi bhi Opposition ke log Abhi live TV debate nahi kr rahe hai Hindustan ki media Bika.https//t.co/EaC7VdyFV1,negative
 Scam Iblees.vlogs ko tau kutton ki tarah dekha hoga.Kuch socha hai.ab chullu bhar pani main doobna hai.https//t.co/lpj3Il3Iru,postive
 @SalmanKhanCity @HiraRabari88 Ye saal bhai ka hi rahega Bharat 400cr par Dabangg.300cr par Please follow karo mujhe bhai,postive
 @TarekFatah.Kanjar ki olaad tere pas or koi kaam nh nai wqhn beth.yahn ki bten krta hai koi kurta pehnay.… https//t.co/QNby55n4Xw,neutral
 RT @Himansh_hoty Kha se ati.itni pavitr ldkiya jine bc nahi pta ?????? @Mr_villen @oolikhnewali @Rashi02920233 https//tco/oIX6ca3WHI,neutral
 @BJP4India Pados me bangali bhaioo ne patake phode modi ki jeet Ye hai bharat ??.modi @narendramodi.https//tco/0PEtDlfLhD,negative
 @Bharosha_ce This is also my city.You are welcome in this cool city .,neutral
 RT @tehreemmmh.Aap feminist ho sakti ho tou ham kya racist nahi ho saktey.- my genius relatives yesterday when.told them that their.…,postive
 @narendramodi sir me vote apko diya hu mera ek demand ki ye private company jo btech wale ko 11k/12k me kaam krwat.https//t.co/ROOZHDU8Tv,negative
 @Siddhartha_Giri @chitraaum Jaise bjp ke leader bhadkau bayan nahi dete.Bat bat pe Pakistan bhejte hai giriraj Si.https//t.co/e7yupY14Dr,neutral
 @ReallySwara Good effort nice color aise hi ache kaam me mn lgana chahie,neutral
 @AjayKushwaha_@UTKARSH89420616 @narendramodi abhinandan modi sir jab tak ap he bjp amar he we proud sir des ka vik.https//t.co/oi2gxiuwDv,neutral
 @dhruvchaturvedi @Aibabu7 @m_dxbrealestate @AdityaMenon22 Tu Muslim he kya jo Quran padha hua he.Mulla tera naam daud Choudhary to nahi ?????,neutral
 @Avnijesh @MamataOfficial Pareshan karke rakh diya hai ye.shabd ne mamta ko .. Pehli baar hi ignore maar deti ya.… https//t.co/wuZn0WneLH,negative
 @arseblognews Ohhhh so you mean like you had.good season.except when it mattered.That.s the exact mentality.… https//tco/FimJaUDUzC,postive
 @anjanaomkashyap Atal.ne Shi Kha tha Modi.ne unhe vipaksh.bhi nhi baithne diya https//t.co/EacB72Qpz9,neutral
 @AshrafFem debate ye karte hai paise ye kamate hai aur marna dusre Muslim ko padta plz mulana don't go any debate show plz,postive
 @behram_sanzer @AsYouNotWish MC ... 72 Hoor ke chakkar me tum apna imaan kya tum log apna desh bech dooge jo tumko.… https//t.co/2m55aBSGDL,postive
 @narendramodi @narendramodi congratulations sir sabka sath sabka vikas and sabka vishwash all the best for new.https//tco/TIShKM1vIr,neutral
 @SushmaSwaraj Respected susmaji ?? mam ?????? appki iss desh ko abhi bhi bohot zarurat hai mam pls return to ur ministry.… https//t.co/kVgD85fpRA,negative
 She Break Up is the Worst Feeling .?????? He Kabhi Halmet Pahen.Bike Chalatay hoy Srr Pay Khaarishh Hoi.?????????????,neutral
 RT @VAGEESHDINKAR We miss you Hathi Bhai.Say no to tobacco.@AsitKumarrModi @TMKOC_NTF https//t.co/DrDpPhlb4u,neutral
 @khan09815 @7289Rambo @RubikaLiyaquat @Tejasvi_Surya Believe system kam ki cheej hoti.ar Hindu Muslim ki baat.t.https//t.co/0kzc9FWHQk,postive
 Sir wo BJD hai.aap jaise desh drohi nahi.aap bhi haregi wo Navin ji.kabhi suna nahi.faltu bakwas ki ho ye ke.https//t.co/efOMqiH314,neutral
 @kalmanacpk @ApurvBorkar @Phoxeea @ICC @KP24 @BrettLee_58 @anilkumble1074 Best way to change topic ????????.Apni baa.https//t.co/i3bSvvA4cu,postive
 RT @fatiw_b_b_h @Iransuhofans522 Junmyeon musical Junmyeon The Best Leader Junmyeon Dinner Junmyeon The Man Who Laughs Junmyeon The Last …,negative
 Best announcement ?? Ab hoyga NYAY Ab Ayga Shanti ??.CabinetAnnouncement2019 https//t.co/t020yCAZqA,postive
 @_ Northernerd oye hoy !!! SO what you are dil se ameer like Raj Kapoor awaara type heros thanks for your support ????,neutral
 @narendramodi Jai hind Bharat mata ki jai congratulations sheer narendra damodar das modi ji im very happy.years.https//t.co/XAiBtMDLeE,neutral
 @AliSohrab007 @RahulGandhi Sriji is tarah ka koi tweet @NANA_PATOLE tweeter handle pr nhi hai .... Ye pic fake hai,neutral
 RT @_ Abu_Bakar @GharibTabahDay Yaar ye short course walay boyses ki hardships ko cash kartay hein Aur wo becharay wakaye jaan day rahay.…,postive
 @ArunSFan Sorry sir.totally disagree with.Sir is desh me sare bevkoof to nahi ho sekte they take designs Majo.https//tco/UEVGniFUwy,negative
 @kinzu786786 Ay ki ???? Sharm to options.tha.nhi ??,postive
 @Nshetty77 Jo khud tadipar hai aur power ke liye giddh bann Gaya hai wo Kya kisi ko kuch karega.Sirf encounter kar.https//t.co/54jkO1trot,negative
 Baar baar din yeh aaye baar baar dil yeh gaaye Tu jiye hazaaron saal yah meri hai aarazu Happy birthday to you.… https//tco/HP4q46nWyn,neutral
 Nautanki band karo ... Pragaya ko bhagao parliament se.https//t.co/LvGWgQyXQ7,negative
 @BTS_twt ILove You.thank you for all your hard work.always maintain health yahh !!! ????????????????,negative
 @jigneshmevani80 @dgpgujarat @AhmedabadPolice Are tune bataya nahi wo mahila konshi jati ki he Jaise Har bar batata he,postive
 Mera vote @capt_amarinder ke sath Aur apka.@anileshmahajan https//tco/hj6fMdvh7b,neutral
 @rssurjewala kutte ki tarha galle me patta aa gaya hai par bhaunkna band nahi kiya muh dikhaane laayak rhi ni party.https//t.co/15ADGPLDLj,negative
 Tum jo Vikas naale me dhund rahey they milla kya lagta hai bikas ko dhundtey dhundtey khud he naale me bhey gay saa.https//t.co/FWgAGAc8t6,neutral
 RT @AndyinBrum God.love this country sometimes https//t.co/NkZExyi7VL,negative
 @Noxious_Numaira @MaryamNSharif Mein ne ye nahi kaha.ye jhoot ha but just for the sake of Izaat only as Female no.https//t.co/PyxFJZ0aXZ,negative
 Google bhi chor hai jhutha kahi ka Iska boycott karna ab se https//tco/AKB5TNGWAq,postive
 @raghuveer1bjp @Swamy39 Ram mandir hone.baad humko lagega ki ish bari hum sabse galti nehi hui .... Jai sri ram ...… https//t.co/oRo8IR3xxa,postive
 Chal be chutiye Jo Party in power ki mare wo kabhi bikau nahi hota https//tco/oeU4H8YKGX,neutral
 @Osman303 Ye to electable nahi hai magar phir bhi aese logon ko aesa lag raha hai ke Jo Pti me hai is ko Pakistan.… https//t.co/vCWxC1R0N0,neutral
 @QayyumReports To kya ye jst.months ki corruption sy hua ???.nahi ye 30 saal ki apki andhi suport ka nateeja hy ....bnao totay ..,negative
 ??? ?? ?????? ?? ???? ????? ??.Din Hai Suhana Aaj Pahli Tarikh Hai.Kishore Kumar.Movie/Album ???? ????? (1954)… https//tco/cDCtanLPz5,negative
 @BeastBoyShub bahi ma aapka bhout bada fan ho you are my idol bhai you are motivation for me https//tco/uKLrIWekj4,postive
 @Veer_Gurjar_@majorgauravarya @AmitShah @rajnathsingh Best tome now,neutral
 @AKKIsCHamp @KHILADIAK51 @akshaykumar Woooooo achha tabhi bolu ye saale Khan ke chamche Akki ko us thin look ka ma.https//tco/L2h7b60ftJ,postive
 @Hussain_NSharif Oy kuty aloo PAKISTAN me tumhara baap mar raha ha begarto tum ko sharam nahi ati wapis awo pasy do.https//t.co/bLH179gEuD,negative
 Pathan Punjabi balochi sindhi urdu siraiki hindko speaking bhai bhai India teri shaamat ayi,postive
 @sardanarohit Bahi ye kattar Hindu aur kattar musalman ko kyu bulate ho baar baar tv pe normal Hindu aur normal.https//tco/UVn4TX2qsZ,postive
 @ak100s @RakeshT73827202 @asutosh18 @rssurjewala @AmitShah Dalit kyon Sirf Hindu kyon nahi bol sakte ????? Yahi pr.https//t.co/7k97ajGXgS,postive
 Ye kuch bhi lagale.Ab iski BC mein koi na aane wala ... Ek number ka baklol hai ye.https//t.co/aC8X6u6w19,postive
 @ButtButtmuneeb @Damndelusional @la_ya_li @AbbasiG19 He is sweet kind Mehrban Smjhdar Handsome Orrr Achy Lecture.dyte.????,postive
 RT @gutsyfellow Ye harram ni hai shiekh ji yahan parsai haram hai,neutral
 RT @parasrishi.Bete shiqayat karne ki bajaaye mehnat kar.IPS Ilma Afroz you are my hero.?? https//t.co/2qN7o4jtw2,negative
 @Canadian_Jse.feel you fam.last year this was my sky and it.s gonna be my sky again reaaaaaally soon.stay indoors if you can !!,neutral
 @ArvindKejriwal Very Nice PalSir Ji Mujhe Bhi Aap Se Milna Mai or kai bahut log karyo.bahut khus hue hai.k.https//t.co/g4zNa7naxS,postive
 @sengar_krishan Pata Nahi Humaare Desh ki Saari Court iss Samay.Bengal ki Haalat Dekh Kar Kyon Chup Chaap Hai.… https//tco/5B1PhZKL76,postive
 @Ram_Guha Boot licking of Nehru Congress is Ur degree and.have served them well by destroying factual history.N.https//t.co/3GQRvZFAKl,negative
 @BrazdeikisSZN13 Number.or.for sure.It.s weird Harbaugh is definitely better than Hoke but Hoke coach durin.https//t.co/7Xvnyei9dv,postive
 @SathayePP Very good.Are you here tomorrow or taang ?,negative
 @KPYadavBJP @JM_Scindia ????.... Yadav jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindaba.https//t.co/HqriL1SSvo,negative
 @SaraYadavSp Ye vo Randi hai Jo din mein 50 ka land leti hai aur sun Randi ki paidaish Jo kisi ko nich bole vo apni.https//tco/sE6Jn2WZU4,neutral
.WISH VERY AND VERY HAPPY AND.BLESSED.RAMADAN OR.RAMJAAN MONTH TO ALL AND ALL OF YOU THE HON @UN MEMBER SIR AND.https//tco/a4SR6sahYc,postive
 MP Home Minister ke nirdesho ki Rewa Ke SP Mahoday ne Hawa nikal Kar taire panchar kar diya par MP Home Dipartment.https//t.co/RDZBigXGug,negative
 @DMBargarh @CMO_Odisha @FaniRestoration Yeh mc cdmo ka koi social media pe koi account.y nahi.bohot paresani jhel.https//t.co/DzLJ1XnpPr,postive
