Sentence,Sentiment
sallu bhaijan.pls aa jo ab,neutral
bhajrangi bhaijan official page me jao baat karne k liye,neutral
Bhai rolaoge kya aa v jao,neutral
bhai aaj ki party ye song film dikao na please,neutral
Ek baar mene jo commitment ki to fir me apne aap ki bhi nhi sunta! ;-),neutral
tym kbka ho gya...whr r u,neutral
BHAI apka being humen trust kesa chal RHA he,neutral
Bhai 1 bar rply chahiye aapka kha ho sir,neutral
Abhi nai bhai,neutral
apja ek vi film miss nehi karta kisaka film k lia theatre jau ya na jau.. 2-3 Bar min. Apka film thetre mein dekhne zarur jataa hun dosto ko leke.,neutral
bhai aagya bhai aagya,neutral
Aaray Yaar koi toh bolo sab comment kar re khali kispe baat karinge bhi,neutral
tym ho gya 4pm ho gaye where ru???,neutral
Sallu Bhaijaan aapko #BajrangiBhaijaan film se kaunsa gaana sabse zada pasand hai?? ??,neutral
baj gaye bhai aab too aao naa plez,neutral
salman sir plz bat kijiye na hum sb se plz plz,neutral
Bajrangi bhai jan kis type ki picture hai log halla kyo macha rahe hai,neutral
Salman bhai kaha hai,neutral
kya bath hai mere dost kay apmere sath film karoge,neutral
kamal krte ho yar pandey ji 4 baj gye or aap abi tk nahi aaye,neutral
love u vaijaan always aapki intezar main rahtahu  aapki ek zalak or aapki movie ka intajer main rahtahu.........Allah aapko khush rakhe or salamaat rakhe esi dua kartahu.....Ameen,positive
4pm Salman kha ho,neutral
sr ji 2 mnt xtra lay li....ab itne dr apko jyada baat krni.pdegi :*,neutral
Salman time pura hogya ajao na fb pe,neutral
itz 4.02pm,neutral
pls bhai kuch btao ...BB ke bare me,neutral
Bhai sab ko pagal samjha h kha ho,neutral
Are maska kyu mar rhe sallu bhai rply dedo,neutral
Puri duniya se ziyada apko like karta Hon,positive
Hello koi hai ?,neutral
Ind k 4 bje ya pk k 4 bje ;),neutral
Ur fav footballer ?,neutral
Bhai apni dusri site pe busy hai shayad lekin yaha aayenge jarur,neutral
Hello bade bhaijAAN,neutral
Sallu bhai so. gyee kyaaa,neutral
Abe ye koyi salman ki real prf thodi hai,neutral
Beingsalmankhan................. Kaa haa ho yrr...... Aaiieytoh sahi :),neutral
4.....baj gy ....but party abhiii bakiii hai.....vo bhi saallllluuuu miya bhaijaaan ki....,neutral
rply sir plzz,neutral
Chalo shuru karte ha bhai,neutral
Kaha ho tum,neutral
Kitna tym aurrrrr ji,neutral
Sir 4 baj gaye,neutral
Sallu bhai mera tharafse ramzan mubarak ho,neutral
bhaijan kahan ho,neutral
sirr..khan ho...goli toh ni de re??,neutral
Kaha par hai,neutral
It's 4.3 pm,neutral
Kya karte ho salman yr,neutral
bhai roze se hu jaldi aa hao:'( :'( :'(,neutral
Bhai profile pic mxt HAI change mat krna,neutral
itd 4:03,neutral
Bhai 4 baj gye h,neutral
Salman kha ho,neutral
Biryan acchi milti yha in bhopl,neutral
baj gae bhaijaan..........,neutral
Bhai majak tha kya? ;),neutral
baj gaye lekin salman ji nahin aye. :/,neutral
baj gye lekin bhai abhi gayab h,neutral
baj gye lekin salman hJi kha h..,neutral
hello sar g keshe ho aap,neutral
bhai ap sach me humari savalon ka javab denge na bhai,neutral
Kisine mazak toh nai kiya,neutral
Ap ramzan ma rozy rakhty ho?,neutral
Bhai kasam se bata do ki shadi kab karr rahe ho warna mai kuwara marr jaunga,neutral
baj gaye Lekin sallu sir ki entry abi baaaki hai....,neutral
aa jao sir 4 to kb ke baj gye,neutral
bajrangi bhai dar gaye is idd me lagta he,neutral
i hop ap reply jrur kroge..ap apne fans ka dil kbi nai todroge,neutral
Bhai aa jaao ab intejaar nhi hot,neutral
Bhaijaan aapka driving licence bam gaya ya nahi?????,neutral
bhai in sb ko mirchi wali samose khilao bahut chilla rhe h,neutral
ha bhai plzzz sab se pehle mere sath,neutral
are wait kro jaruri thodi na hai 4 bje ka bola hai to 4 bje hi aaye,neutral
Sir kaise milega reply ;-( itne logo mein,neutral
4:5 hoge,neutral
every sec. 300 ppl cmnt,neutral
sir plz plz,neutral
Ek new status pe baat krte haii ;),neutral
baj gaye bhai,neutral
bs refresh krte ja rha hu reply nhi aa rha bhai ka,neutral
Salman bhai zinda baad aur Un k dosuman mordabaad kon kon is se zehmat hia,neutral
4:02 IST where r u??? mein yaha tu wahaa...zindegi hai kaha??,neutral
hii.....salman bhai,neutral
aaiye na jaldi kabi tho time dijye janta pyar karne wallo ko.....,neutral
sir 4 bag gaye aap kab baat karoge,neutral
chalre sale terishe kon bat karega tu kon hai,neutral
kaha h bhai jann,neutral
baz gye...ab to ajao mere bhai.. :-(,neutral
Bhai 4 baj gaye kaha ho jaldi ao,neutral
Nhi aya yar,neutral
kha ho tum bhaijan,neutral
kya huaa bhaijan,neutral
hello Sallu bhai  kaise ho aaapp bhai ? mei aapka badaa fan huu bhai :),neutral
baj gaye lekin bhai aana abhi baaki hai ;),neutral
4:04 over,neutral
Bhai movie main social message kya hai batao,neutral
kisse karenge bro aapke to fan bhi bhut hai,neutral
bhai work hai kya..hume bhi hai thodi der baad but plzz tution jana hai:(,neutral
veer ji aa gai mai karooooo start yo yo yo jai salmannnnnn :),neutral
Arrrey kmaal krtey ho Hm sb wait kr rhey h,neutral
Bhai kitne baje,neutral
Khade khade pak gaya bhai ketna w8 karawoge ?,neutral
Bhai kaha ho aap,neutral
Aapko bachpan se hi apna best hero mana.......aapne na aajtak kisi comment ka reply na likes..............aaj sad hoon main.......aap bahoot bhoot hit do....laken main ab sad hoo..aap mere favroute hero rahoge laken ek baar like ya comment de te to accha rehta ........thanku,neutral
Juz in last 5 mints... 5000 comments and 10000 likes.. Itz juz awsum,neutral
Salman..bhai ..aap dekh rahe ho kya kitne fans aapki wait kar rahe hai..just Hello to kehdo Sabko,neutral
sirji nhi bat karenge ab,neutral
bhai aapko bajrang bali ki kasam aa jao,neutral
salman sir plzzz aa bhi jao its 4:02,neutral
kaha par ho app bhai ? jaldi aa bi jaw,neutral
baj gaye lekin bhai abi aaye nahi...,neutral
Salman khan meeting me bzy he kal online aaye ge wo,neutral
baj chuke hai salman,neutral
bhai pls kabhi mathura bhi aao na yaha apke diwane bhare pade hai .pls kabhi yaha bhi darshan do apke fans pagal ho jayenge apko dekhkr bhai,neutral
Salman plz cm?,neutral
Aap kahan hai hum aa gaya,neutral
Hmmmm.....tum hare liya agyei hu...Salman :*:*,neutral
Katrina ranvir ke saath hai..tum kya kor rahe ho,neutral
plllzzzzzz baat kijiye naaa i am waiting kab se,neutral
Are sir aj apke liye 4g internet pk dalwaya hai..ab aa bhi jao.. ;),neutral
It's 4:02 sir,neutral
bhai 4 baaj chukay hai party abhi baqi hai,neutral
kya hua bhaijan..?????????.,neutral
sayed app busy ho..kohi bat nhi hum samj te he,neutral
Yaar baj gaye bhai....reply?,neutral
bhai bolo to sahi,neutral
dabang 3 ? Kab,neutral
kaha ho bhaijaan...???,neutral
Batao na bhai mene aapse 3question puche hai,neutral
Me kara intjarr tera.. ..,neutral
sir kiya huwa hai aap ko kuch to bolo ek baar call koro na bhai jaan 918399840411,neutral
kaise krenge yrr// twitter pr ya fb pr sum! tell me,neutral
Bhai hume fool to nahi bana rahe na,neutral
Hellooooo 6 mint upar ho gayyyyyy,neutral
lagat hai salman serf aapka he time qeemty hai hamara nahi?,neutral
kaha gaye sir,neutral
wt hapen ab mt bolna 5bje krenge bat,neutral
bhai india my 4 baj gy,neutral
Bhaijan kese ho,neutral
Aa jao bhai,neutral
Areyy baat kaha krni h ye to btana tha,neutral
bhai ap ka hum marte dam tk wait kere gen,neutral
c0mment scroll kar kar ke hairan hogaye hum,neutral
baj gye sir,neutral
Bhai apni har ek film mai atif ka 1 toh gana jaroor daaalna,neutral
Sir bhajrangi bhaijan....sabse achii film hogi.....boollywodd mein. ...I wish,positive
Mein apke sath jacqueline ka b fan hun,neutral
Bs kya bhai,neutral
baj gaye.....par party aabhi Baaki he....sallu bhai,neutral
Salu bhai mary yaqen hy ap mary ko lft karawogy.,neutral
Nhi mili kick,neutral
bhai bhauiiiiiii khaaa hooio,neutral
Ek baar maine jo commitment kar di uske baad apne aap ki bhi nhi sunta.....,neutral
Sir it's 4.o6pm,neutral
aaj Facebook pe lagta h sabse jyada comments ka worl record ban jayega,neutral
Subah se 3:30 ka wait kar rahe hai aapne 4pm bhi ho gaye.. Ab toh aa jao aap plz plz,neutral
Star logon ke nakhre yaho hote hai abhi inka 4 nahi baja,neutral
yes actully its 4.06 ..,neutral
Salam sucuk sosis salman,neutral
sone do ...aajayenge apne aap,neutral
Kahan gayab ho gaye????,neutral
kya hua sir?,neutral
hallo bhai jan kaise hai mai aapka bahut bada fan hu,neutral
Salam bhai Jumma mubarak,neutral
bollywoood ki shan apna bhaijaan,positive
Hlw aapko nhi ana to bewkuf to mat bano,neutral
Aise mat karo yaar...plzzz,neutral
Don't worry bhai aap aaye nhi toh bhi chlega,neutral
Bhai kaise ho?,neutral
bhai ap Hollywood movie kab kar rahe ho???,neutral
Bhai kya mazak hi ye 4.6 ho gye,neutral
bhai helo hi bol do...,neutral
kabhi to waqt pe aya kro salu miya..........,neutral
Bhaijaan kaha ho aap..##plz baat karo..## meri beti aapki bahut bari fan hay..##,neutral
Nhi aayege woh busy promotion krne mein .sunday ko kapil ke show mein jao. Face to face,neutral
hi salman vai......,neutral
bj gye hai kb aaoge online,neutral
Aby bhai sarfaraz t hy dhoka nae dyga.,neutral
Samir Shaikh Shayd bhaijaan ne mazak kiya :-D,neutral
heloo sallu bhaaaaayi,neutral
Bolo sub hahahaa,neutral
i cnt wait moree plzzzz comee :(,neutral
Bhai jldi aa jae,neutral
Sab kya hoga,neutral
bajrangi bhaijaan all time blockbuster,neutral
baj gye bhai,neutral
Bhaii aao na kha ho,neutral
#salu bhai ap bas bachio ko reply kartay ho :p,neutral
abe salman khan yaha logo ko bewakuf bana raha he aur log ban b rahe he per me nahi banoonga samjha be bajrangi,neutral
bhaijan kaise ho??!?,neutral
Aja 've Bhai tera rastâ€¦ udheek de ha?,neutral
Bro ap to baat karo 4:00 kap tak baj gya,neutral
Chutiya banadiya sab ko,negative
ok mere saath phn pe baat e karenge?ya whats app pe?boliye jaldi...,neutral
Baby now itz allready 4.06 com naa waiting ..,neutral
Bhai aap may bara fan hu please aap number mujhe mallum nhi,neutral
itna wait to kbhi GF ka b nhi kiya,neutral
Hello...salman khan ji....,neutral
Ok sallu bhai,neutral
bhai kaha ho ap,neutral
But bhaijaan Ji  aapki movie Ki shooting ka kya ?? Prm rtn dn pyo!,neutral
Hi salman bhai...kya hal hai apka,neutral
Sir ji app ksy hoo???Hmlogo k apk flim k bauth din sa intyjar tha so..........Ap k film bajrangi bhaijan jarur dkhgy....We LOVE YOU.SALMAN Sir....,neutral
Bhai aap ke may bara fan hu please aap number mujhe mallum nhi,positive
Mujhe sirf itna puchna hai KiAap har waqt itne log aur bodyguardWe ghire rehte ho hum jese aap KOKaise mil sakte hai???????Please give answer.,neutral
Hiii salman bhai,neutral
I know bhaI jaan ka hamesha ki tarha net khrab ho geya hai,neutral
are kya hua bologe bhi kha ho,neutral
kaha ho vai...kuch batao...kaise ho.....,neutral
hey mery inbox mai msg agay salman ka yahooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo\,positive
Ab aa jao sir 4 bj gye hm wait kr rhe h,neutral
Kitthe reh gaye sallu ji 04:07 ho gye,neutral
Bhai.. Kese ho.. Aur intezaar nhi hota jaldi aao,neutral
bhai 2 din se wait kar raha ho aab to comment karo,neutral
AaP nahi aaoge,neutral
Hy salman bhai,neutral
Salman bhai s phon no looo yarrrrr,neutral
salmaan# bhai# aap# hamare# chahete# kalakar# ho# aapko# dil# se pasand# karte hai but ham sab ki dil se tamnna hoti h aap se mil sake or apka didar kar sake,neutral
I love you. I fill you. I think you and marnasa pahla apsa 1bar milongga jaroor. I'm from Bangladesh.,positive
plzz slman ap jrur reply krna hm apka w8 krre h,neutral
sab bekar h..... koi nhi aane wala ..... salman nhi aayega,neutral
Ap late ho ap ne apne cometment pori nai ki,neutral
sallu bhai.... kaha ho thum??,neutral
Apki PA team ki watch kharab h shayad...4 toh baj gaye..:-(,neutral
hm baarish ho rahi hain to netwark problem to hogi hi,neutral
Salman khan pagal hai,neutral
lgta hai bhai ka watch slow hai ;-),neutral
Sir pleaz jalde ao,neutral
hi salman sir apka dhan kidhar hai apka fan idhar hai#akki,neutral
kaha ho...ji salman ab to kuch bolo na,neutral
jumme ka din hai chatting ki baat hai. allah bachaye mujhe fake pages se.,neutral
Bhai jaan . aa bhi jao ..,neutral
sir pls ek reply de do....main to ish khushi se hi pagal ho jaunga....pls sir pls..i beg to you.,neutral
bhai plz 1 br bat kr lo,neutral
Bhai tym ho gya...,neutral
kia h0A sal00 bai.....?,neutral
Abitna bhi kya sharmana,neutral
Aa bhi jao ab itna late kyu kr rhe ho..wait kr rhi hu salmaaan sir ji plz kb aaoge online aajo aajo,neutral
Main apse milna chahta hun,neutral
Bhai kaha ho aajao,neutral
Bhai 4.10 hua jaldi aao na,neutral
are yaar bhai se baat hogi ya nhu,neutral
It's 4:10,neutral
Fav..food kya hai,neutral
sallluuuuuuuuuuu aa bhi jao :'(,neutral
Bnai aap keh rhe ho ki me muslmano ke bina bajragi bhaijaan hit kroga yhe sach h..,neutral
arre ap to aaynge nhi hm ja rhe h.....,neutral
Aaja sham hone aayi .mousam ne li angdai.,neutral
indian standard timing means 4:15 ? Pranam bhai ? ..,neutral
A bhi jao mr.salman kaha ho,neutral
bhai apne 3:30pm bola tha fir 4:00pm bola ab 4:10pm ho gaya hai .this is not fair,neutral
kya hua...bhaijaan....,neutral
Bhai jaan kha ho Salman khan,neutral
sir ji ye achi bat nhi he ki aap apne fan se majak kre,neutral
Are Bhai ko kuch bat bolo. q ke hum ya pe bohat sare fan ho . is k liye aanahi raha hai. waise b bo kitne k sath bat karenge.,neutral
salmaan sir hm aapse milna chahte hai plz sir...,neutral
Salu bhai awo na.,neutral
pm to kabka baj gai ...pr aap ho kaha Bajrangi Bhai jaan,neutral
kya bhai kab aarhe ho,neutral
Helo..bhia kaise ho...!! :),neutral
bhai aao n,neutral
aur aap kaise he,neutral
Salmannnnn aaa intezaar idhar ? tere liye ?,neutral
Aajo ji ab,neutral
Bhai roja ramdan me weit nhi karwate,neutral
4.10 ho gayi ab to :(,neutral
nhi aoge kya bhaijan,neutral
Ab to aa jao jnab ...plz aajo,neutral
jb talak ap na aaoge m na jaunga FB se,neutral
bhaijaan 4:11 ho gya. kb aaoge aap,neutral
kaya huya kaha hai app hum logo ko murga to nehe banareha hai?,neutral
Ek saath bulao sab....,neutral
Hlp kr do mri plzz bhai,neutral
Theek hai bhai bahut hua ~~,neutral
BHAI ab intezar itna bhi karvai ye,neutral
Kmal krty ho pandy g itna sara vett??,neutral
u r muslim soo app rozay rakh rhy hoooo,neutral
yeh salman khan ki purani aadat hai.... late aana :p,neutral
ma na ja ohir bhai ko post office behja ha ap ko kch snd karna k lia.magar pata nhe apka adress tak nhe pata ya pir kia waja ha,neutral
Bhai kuch to bta,neutral
Dabang kha ho,neutral
Ajao bhai jaan kha par ho,neutral
m apki bot bdi fan hu,positive
Salman bhai plz mene apna gf ko bola dat u vl Say hello 2 me plz mere ijjat uske sAmne bane rhe uske lye mujhe Hello Ajay bol diye na plzz apka pair parta ha,positive
dhoka de diya bhaijaan....,neutral
Hero ki entry last me kyun hoti hai abhi pata chala,neutral
Pavan kuman ...abhi toh ajao..,neutral
Bhai aap kaha hai,neutral
BHAI ab mujse aur wait nhi hota aapka wait 3.30 se kr rha ho,neutral
aap ache ho na ? body shody bana rah ho na,neutral
Wait karana achi baat nahi hoti hai bhai.... Bhai sirf rona baki hai,neutral
Bhaijaan kamaal karte ho,neutral
try kariye ap mese kisi se to bat kar hi lege,neutral
plz pakistan si r kaisa behjon,neutral
Unke namkaran ke time sab jan the kya sallu sallu what????,neutral
Kha pr baat kre,neutral
bhaijaan kha ho,neutral
Chalo.kuch nii bhai koi kaam me fas gye honge aap,neutral
luv u sallu..:-*,positive
Sallu bhaai i am w8 4r bajrangi bhaijaan..,neutral
Bhai ap nai ayenge tab-tak natural call bhi accept nai karunga??,neutral
Bhai aao na fir,neutral
salman bahi uar best,positive
bhai apka ghadi slow hai kya,neutral
Hello sir ji salmaan ji itna late kyu ho rha hai plz jaldi reply kro plz i m waiting for ur response,neutral
Salu bhai main tek hun ap suna wo kia kr rhy ho.,neutral
Salman best of luck for bajrangi bhaijan....iss baar bhi sare record tod degi...inshallah,positive
4:00 baj gya sir,neutral
Jaldi ago bhai,neutral
SALMAN KHAN BHAI CHAR BAJGYE PAR PARTY ABI BAKI HAI,neutral
Salman bhai nahi ayenge,neutral
apko ana padega,neutral
Bhai maa aap ka sabse bada fan puri duniya mein aur bhai jodhpur sha ho,neutral
Kis kis ko jawab dungachalo ek lucky draw karta hu,neutral
or kitni 4... ,neutral
Arey saab apse to hmm ptivate mai milunga?,neutral
Hum dil de chuke sanam....,neutral
Eid ke phle realese mt krna sir jee..,neutral
Lub ju bbye,positive
Bhaijan mere bhabi ko or kitne bakhath samalkhe rakhogeJara mujhe bhi dekhna hay... :),neutral
sorry frnds bhai nahi aa sakte,neutral
Upar waale ne insaan ko sbse upar kyaaa diya Dimaag diya hKyu diyaaa h Sochne k liye 2-4 gf side me rkhne k liye,neutral
Agar bhai ka 1st day 1st show nahin dekha toh yeh jaan rehne ka kya fayda,neutral
Bhaiiii jaaaan waiting fr uuuu....:(:(:(:(:(: (: (: (,neutral
bhayiaa u lukin so superb at movie Bajrangi Bhaijaan  Aise hi hamesha hum fans ko pyar dete rahe.Itna hi kaafi hai mere liye.Love you bhayiaa,positive
Apna liya toh saab jetha hai dusra kai liya jina wala koh farista kahatai hai,neutral
abi bhai ko pir behja ha apko kch snds karna k lia pata nhe apka adress tek nhe pata mja,neutral
Nhi arah bhai,neutral
abhi tk kyu nhi aye aap salman sir??$$$$ dieing to tlc to u.......,neutral
3.30 se 4.00 4.00 se 4.30 aana he ya nhi,neutral
Comment padh ke thak chuka hu aa ja re bhai,neutral
aslaam o elekum bhai iam from pakistan kia ap bajrangi bhai jan k liye pakistan ana pasand krengy,neutral
Hloo salu bhai......,neutral
bhai mere se ek baar,neutral
aap se itna pyar karte bhi,neutral
kab aarahe ho,neutral
Mujhe aap se ye umid nahi thi bhai,neutral
Salman bhai plz ek baar muje call karo 7048830072 plz plz bhai fir muje mout bhi aa jaye gi to chalega bhai,neutral
are sallu bhi apki ghadi slow h kya??,neutral
bhai jaan plzz come,neutral
mere pita ji bombay me rahte hai unhone ek bar aapse madad magi thi ek blood cancer k pationt ki madad ki aur aapne ki thi,neutral
Bhai Goli de rahe ho chotey bhai ko,neutral
Bhai jaan jago .4.13pm ho gyaa kaha ho,neutral
Sayad bhai bz Honge is liye ni aaye bhaijaan aayenge jarur ek bar bhaijaan ne commitment kardi to kardi,neutral
sallu mia bhul gye sab kuch yaad nhi unhe ab kuch,neutral
baj gaye hain,neutral
Bhai jaldi aa subi se waiting,neutral
Aayenge salllu bhai jorror ayenge,neutral
salmaaaan........bhaijaaaaannnn...jindabad,neutral
Watching bajrangi bhaijaan,neutral
salman bhai abi dabanng 3 ke shuts ke liye satara mai hai so next time fans,neutral
4.13 now,neutral
vai jan ek ber batyan e koro,neutral
